age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
43,technician,married,secondary,no,1851.0,no,no,cellular,19,nov,109,1,10,1,failure,no
38,services,married,secondary,no,2091.0,yes,no,cellular,20,apr,293,2,-1,0,unknown,no
53,retired,divorced,secondary,no,507.0,yes,no,unknown,8,may,116,1,-1,0,unknown,no
45,blue-collar,married,secondary,no,904.5,yes,no,cellular,17,apr,474,2,-1,0,unknown,no
53,retired,married,tertiary,no,1801.5,yes,yes,cellular,13,aug,84,3,-1,0,unknown,no
61,technician,married,secondary,no,1470.0,no,no,cellular,6,sep,114,2,-1,0,unknown,no
69,retired,married,secondary,no,3774.0,yes,yes,unknown,14,may,282,1,-1,0,unknown,no
58,services,single,secondary,no,5667.0,yes,no,unknown,3,jun,46,6,-1,0,unknown,no
55,technician,single,secondary,no,1794.0,yes,no,cellular,14,jul,108,6,-1,0,unknown,no
64,retired,married,primary,no,2536.5,yes,no,unknown,14,may,156,1,-1,0,unknown,no
41,management,single,secondary,no,0.0,no,no,cellular,18,aug,87,7,-1,0,unknown,no
67,unemployed,married,primary,no,7689.0,yes,no,cellular,2,feb,113,2,-1,0,unknown,no
46,management,married,tertiary,no,504.0,no,no,unknown,11,jun,178,7,-1,0,unknown,no
64,blue-collar,married,secondary,no,1023.0,yes,yes,unknown,26,may,133,1,-1,0,unknown,no
44,admin.,married,tertiary,no,1348.5,yes,no,unknown,12,nov,114,1,170,3,failure,yes
62,blue-collar,divorced,primary,no,2637.0,yes,no,unknown,15,may,41,1,-1,0,unknown,no
42,admin.,single,secondary,no,196.5,yes,no,cellular,22,jun,522,1,183,2,success,yes
70,blue-collar,married,secondary,no,106.5,no,no,unknown,5,jun,185,1,-1,0,unknown,no
42,blue-collar,single,secondary,no,382.5,no,no,unknown,4,jun,175,1,-1,0,unknown,no
47,admin.,married,secondary,no,9190.5,yes,no,cellular,17,apr,1038,2,-1,0,unknown,no
70,retired,married,secondary,no,1711.5,no,yes,cellular,8,jul,211,2,-1,0,unknown,no
45,management,married,tertiary,no,984.0,yes,yes,cellular,21,nov,83,4,-1,0,unknown,no
51,services,single,secondary,no,484.5,yes,no,unknown,15,may,122,6,-1,0,unknown,no
46,entrepreneur,married,tertiary,no,0.0,no,no,unknown,2,jun,87,3,-1,0,unknown,no
54,technician,married,secondary,no,8395.5,no,no,unknown,20,jun,27,3,-1,0,unknown,no
51,blue-collar,married,unknown,no,46.5,no,no,unknown,12,may,529,2,-1,0,unknown,no
45,management,married,tertiary,no,4825.5,yes,yes,cellular,17,apr,215,1,-1,0,unknown,no
45,technician,married,secondary,no,6762.0,yes,no,cellular,18,nov,854,1,-1,0,unknown,yes
42,blue-collar,single,secondary,no,1714.5,yes,yes,cellular,6,may,132,1,300,1,failure,no
56,blue-collar,married,primary,no,1465.5,no,yes,telephone,2,feb,436,3,-1,0,unknown,yes
53,unemployed,married,primary,no,-267.0,yes,no,unknown,9,may,191,2,-1,0,unknown,no
68,technician,married,secondary,no,0.0,yes,no,cellular,5,feb,1823,1,205,1,failure,no
93,retired,married,secondary,no,0.0,no,no,cellular,18,mar,140,10,-1,0,unknown,no
59,services,married,primary,no,1176.0,yes,no,cellular,14,jul,171,4,-1,0,unknown,no
55,admin.,married,unknown,no,484.5,no,no,telephone,4,feb,56,4,7,6,other,no
47,technician,single,secondary,no,544.5,yes,no,unknown,23,may,110,3,-1,0,unknown,no
41,management,single,tertiary,no,3576.0,yes,no,cellular,14,apr,608,2,-1,0,unknown,no
57,blue-collar,married,secondary,no,364.5,yes,no,cellular,4,feb,220,1,246,4,failure,no
43,management,married,tertiary,no,1111.5,no,no,unknown,21,may,228,1,-1,0,unknown,no
50,blue-collar,single,primary,no,549.0,yes,yes,cellular,28,jan,168,2,205,1,failure,no
51,admin.,single,secondary,no,1122.0,no,no,telephone,21,nov,94,7,130,3,other,no
54,retired,married,secondary,no,-442.5,yes,no,unknown,14,may,303,4,-1,0,unknown,no
29,student,single,primary,no,367.5,no,no,telephone,10,nov,98,2,110,2,other,no
61,unknown,married,unknown,no,250.5,no,no,unknown,18,jun,205,4,-1,0,unknown,no
50,management,single,tertiary,no,363.0,yes,no,unknown,6,may,221,2,-1,0,unknown,no
63,technician,married,secondary,no,1837.5,no,no,cellular,6,aug,70,2,-1,0,unknown,no
55,entrepreneur,married,secondary,no,-718.5,yes,no,cellular,30,jul,167,2,-1,0,unknown,no
44,blue-collar,single,secondary,no,6390.0,yes,no,cellular,15,may,375,1,-1,0,unknown,no
39,management,single,tertiary,no,2842.5,no,no,cellular,28,jul,97,6,-1,0,unknown,no
36,retired,single,secondary,no,151.5,yes,no,cellular,5,feb,810,1,268,1,failure,yes
47,blue-collar,married,unknown,no,835.5,no,no,cellular,31,jul,47,2,-1,0,unknown,no
37,admin.,single,secondary,no,5664.0,yes,no,unknown,19,may,217,2,-1,0,unknown,no
47,unemployed,married,secondary,no,129.0,no,no,cellular,29,jan,1424,1,-1,0,unknown,no
54,technician,divorced,secondary,no,3268.5,no,no,cellular,28,aug,180,10,-1,0,unknown,no
45,technician,married,secondary,no,649.5,no,no,cellular,28,aug,14,16,-1,0,unknown,no
45,retired,married,secondary,no,171.0,yes,yes,cellular,9,sep,105,3,97,4,failure,no
50,retired,married,tertiary,no,1594.5,yes,yes,cellular,19,aug,264,2,-1,0,unknown,no
47,management,married,tertiary,no,1345.5,no,no,unknown,20,may,182,1,-1,0,unknown,no
32,student,single,secondary,no,361.5,yes,no,cellular,13,may,200,1,-1,0,unknown,no
44,retired,married,tertiary,no,279.0,yes,no,cellular,14,may,115,3,-1,0,unknown,no
46,unknown,single,unknown,no,1605.0,no,no,unknown,5,jun,346,3,-1,0,unknown,no
93,retired,married,primary,no,637.5,no,no,telephone,22,jun,883,1,140,1,failure,yes
67,retired,married,primary,no,0.0,no,no,cellular,5,aug,147,2,-1,0,unknown,no
63,self-employed,married,secondary,no,702.0,yes,no,unknown,8,may,89,5,-1,0,unknown,no
42,unemployed,married,primary,no,486.0,yes,no,unknown,12,may,577,1,-1,0,unknown,no
37,blue-collar,married,secondary,no,21.0,no,no,cellular,8,may,295,1,-1,0,unknown,no
49,services,married,secondary,no,1042.5,yes,no,unknown,28,may,429,10,-1,0,unknown,no
40,retired,single,tertiary,no,342.0,yes,no,cellular,13,may,314,2,-1,0,unknown,yes
45,blue-collar,married,secondary,no,411.0,yes,no,unknown,20,may,190,1,-1,0,unknown,no
85,retired,divorced,primary,no,5821.5,yes,no,cellular,4,feb,136,3,-1,0,unknown,yes
40,retired,single,tertiary,no,220.5,no,no,cellular,1,jun,153,1,-1,0,unknown,no
46,admin.,single,secondary,no,147.0,yes,no,unknown,21,may,68,1,-1,0,unknown,no
62,blue-collar,single,secondary,no,301.5,yes,no,cellular,11,may,412,1,301,3,other,no
66,services,married,secondary,no,328.5,yes,no,unknown,7,may,130,4,-1,0,unknown,no
46,unemployed,married,tertiary,no,6217.5,no,no,unknown,20,jun,988,4,-1,0,unknown,yes
35,retired,single,secondary,no,439.5,yes,no,telephone,5,may,170,2,-1,0,unknown,no
67,technician,married,secondary,no,859.5,yes,yes,cellular,22,may,105,2,-1,0,unknown,no
54,technician,married,secondary,no,1708.5,yes,no,cellular,30,jan,64,1,-1,0,unknown,no
37,retired,single,tertiary,no,783.0,no,no,cellular,15,jun,79,1,-1,0,unknown,no
37,retired,married,secondary,no,1308.0,yes,no,cellular,17,apr,1130,3,-1,0,unknown,no
53,retired,married,primary,no,541.5,yes,no,cellular,8,may,87,2,-1,0,unknown,no
49,management,single,tertiary,no,0.0,yes,no,cellular,18,feb,224,3,-1,0,unknown,yes
49,management,married,tertiary,no,-1539.0,yes,no,unknown,26,may,200,2,-1,0,unknown,no
44,technician,married,secondary,no,1.5,no,yes,unknown,25,jun,53,1,-1,0,unknown,no
42,technician,married,tertiary,no,6981.0,yes,yes,cellular,20,nov,276,1,128,2,failure,yes
48,management,single,tertiary,no,124.5,no,yes,telephone,15,jul,32,7,-1,0,unknown,no
52,blue-collar,married,unknown,no,517.5,yes,yes,cellular,28,jul,307,3,-1,0,unknown,no
59,blue-collar,married,secondary,no,1180.5,yes,no,unknown,5,jun,280,1,-1,0,unknown,no
43,management,single,tertiary,no,-223.5,yes,no,cellular,22,jul,383,3,-1,0,unknown,no
46,technician,married,secondary,no,0.0,no,no,cellular,25,aug,248,2,-1,0,unknown,no
43,blue-collar,married,secondary,no,492.0,yes,no,cellular,20,apr,72,1,264,9,failure,no
39,technician,single,unknown,no,2593.5,yes,no,cellular,6,apr,479,1,-1,0,unknown,no
43,management,married,tertiary,no,1606.5,no,no,cellular,12,aug,83,4,-1,0,unknown,no
58,management,married,tertiary,no,1155.0,no,yes,cellular,5,aug,263,2,-1,0,unknown,no
66,admin.,married,secondary,no,2256.0,yes,no,unknown,29,may,66,2,-1,0,unknown,no
45,housemaid,single,primary,no,1117.5,no,no,telephone,5,jun,522,3,-1,0,unknown,yes
46,blue-collar,married,secondary,no,2380.5,yes,no,cellular,28,jul,200,2,-1,0,unknown,no
44,self-employed,single,tertiary,no,1908.0,yes,no,cellular,14,may,202,1,-1,0,unknown,no
59,unknown,married,unknown,no,451.5,no,no,cellular,14,aug,789,2,-1,0,unknown,no
59,blue-collar,married,primary,no,325.5,yes,no,cellular,5,feb,537,2,196,4,other,no
41,technician,married,secondary,no,465.0,yes,no,cellular,20,aug,228,2,-1,0,unknown,no
49,blue-collar,married,secondary,no,279.0,yes,no,unknown,16,may,208,3,-1,0,unknown,no
69,retired,married,secondary,no,559.5,yes,yes,cellular,28,jul,362,7,-1,0,unknown,no
49,management,married,secondary,no,69.0,yes,no,cellular,26,aug,298,10,-1,0,unknown,no
49,blue-collar,married,secondary,no,1120.5,yes,yes,cellular,19,nov,209,2,180,1,other,no
48,technician,single,secondary,no,652.5,yes,no,cellular,6,may,437,4,345,1,failure,no
51,management,married,tertiary,no,23680.5,no,yes,cellular,3,jun,175,3,-1,0,unknown,no
48,entrepreneur,single,secondary,no,277.5,no,no,cellular,5,feb,360,1,-1,0,unknown,no
36,admin.,single,secondary,no,210.0,yes,no,cellular,15,may,103,5,-1,0,unknown,no
46,self-employed,single,tertiary,no,529.5,no,no,cellular,11,aug,361,2,181,2,success,yes
39,blue-collar,married,secondary,no,315.0,no,yes,cellular,22,jul,518,1,-1,0,unknown,no
54,retired,married,secondary,no,4317.0,yes,no,telephone,19,nov,125,3,-1,0,unknown,no
51,management,married,tertiary,no,2602.5,yes,no,cellular,21,nov,358,3,-1,0,unknown,no
47,retired,married,secondary,yes,0.0,yes,no,cellular,17,jul,158,1,-1,0,unknown,no
43,blue-collar,single,unknown,no,-135.0,yes,no,unknown,13,may,415,1,-1,0,unknown,no
43,blue-collar,married,secondary,no,9340.5,yes,no,unknown,23,may,76,2,-1,0,unknown,no
37,management,married,tertiary,no,468.0,no,no,telephone,5,feb,251,1,-1,0,unknown,no
52,technician,married,secondary,no,633.0,yes,no,cellular,16,jul,400,1,-1,0,unknown,no
82,retired,married,primary,no,6985.5,no,no,cellular,27,sep,132,4,94,16,other,no
66,blue-collar,married,secondary,no,88398.0,no,no,telephone,7,jul,339,2,-1,0,unknown,no
45,retired,single,secondary,no,109.5,yes,no,unknown,28,may,79,2,-1,0,unknown,no
43,blue-collar,single,secondary,no,7705.5,yes,no,cellular,6,may,123,1,-1,0,unknown,no
56,management,married,tertiary,no,4672.5,no,no,cellular,18,aug,134,2,-1,0,unknown,no
40,management,married,tertiary,no,1852.5,yes,no,cellular,28,jul,104,3,-1,0,unknown,no
43,retired,married,secondary,no,1860.0,yes,no,unknown,5,jun,400,2,-1,0,unknown,no
46,technician,married,secondary,no,940.5,no,yes,cellular,4,feb,146,3,244,1,other,no
57,management,divorced,tertiary,no,18039.0,yes,no,telephone,27,oct,251,1,-1,0,unknown,yes
40,technician,single,tertiary,no,-1455.0,no,yes,cellular,21,aug,194,2,-1,0,unknown,no
45,technician,single,tertiary,no,6.0,yes,no,cellular,24,jul,155,1,-1,0,unknown,no
59,management,married,tertiary,no,18723.0,yes,yes,unknown,13,may,46,3,-1,0,unknown,no
61,technician,divorced,secondary,no,-706.5,no,no,cellular,26,aug,169,2,-1,0,unknown,no
37,technician,married,secondary,no,10.5,yes,no,unknown,15,may,98,2,-1,0,unknown,no
45,blue-collar,married,primary,no,3735.0,yes,no,cellular,18,may,170,1,180,3,failure,no
45,management,single,tertiary,no,2296.5,yes,no,cellular,19,nov,127,1,-1,0,unknown,no
60,admin.,divorced,tertiary,no,648.0,yes,no,cellular,17,apr,329,1,-1,0,unknown,no
77,retired,divorced,secondary,no,1056.0,no,no,cellular,3,nov,537,1,-1,0,unknown,yes
46,services,divorced,secondary,no,172.5,no,no,unknown,6,jun,201,1,-1,0,unknown,no
69,retired,married,secondary,no,1599.0,yes,no,cellular,28,jan,273,2,-1,0,unknown,no
56,blue-collar,married,secondary,no,0.0,yes,no,telephone,11,may,30,4,304,2,other,no
49,management,divorced,tertiary,no,4891.5,yes,no,unknown,9,jun,150,17,-1,0,unknown,no
53,management,single,tertiary,no,3100.5,yes,no,unknown,8,may,756,1,-1,0,unknown,yes
63,retired,divorced,secondary,no,168.0,no,yes,cellular,11,aug,246,3,-1,0,unknown,no
47,unemployed,married,secondary,no,175.5,no,no,cellular,12,aug,144,4,-1,0,unknown,no
68,retired,married,secondary,no,1845.0,no,no,cellular,20,may,420,1,87,1,failure,yes
52,services,married,secondary,no,2055.0,yes,no,cellular,15,may,36,2,-1,0,unknown,no
57,retired,married,secondary,no,550.5,yes,no,cellular,12,may,309,1,306,4,success,yes
39,blue-collar,married,secondary,no,88.5,yes,yes,cellular,14,may,100,3,356,2,failure,no
46,services,married,secondary,no,126.0,no,no,cellular,27,aug,206,3,-1,0,unknown,no
66,management,divorced,tertiary,no,465.0,no,no,unknown,20,jun,75,4,-1,0,unknown,no
43,retired,single,primary,no,2085.0,yes,no,unknown,21,may,192,1,-1,0,unknown,no
67,retired,married,tertiary,no,207.0,no,no,unknown,26,may,157,5,-1,0,unknown,no
50,management,divorced,tertiary,no,435.0,yes,no,unknown,27,may,184,1,-1,0,unknown,no
53,blue-collar,married,secondary,no,157.5,no,yes,cellular,4,jul,668,2,-1,0,unknown,no
71,self-employed,married,tertiary,no,16291.5,no,no,cellular,25,oct,225,1,91,5,success,yes
36,management,single,tertiary,no,1242.0,yes,no,cellular,30,jan,141,1,-1,0,unknown,no
62,management,divorced,tertiary,no,-448.5,no,no,cellular,29,jul,110,2,-1,0,unknown,no
65,admin.,married,secondary,no,811.5,yes,yes,cellular,14,jul,512,3,-1,0,unknown,no
66,retired,married,secondary,no,111.0,no,no,cellular,19,aug,144,2,-1,0,unknown,no
38,retired,single,secondary,no,2065.5,yes,no,cellular,14,may,688,2,-1,0,unknown,yes
49,retired,married,secondary,no,781.5,no,yes,cellular,10,jul,149,1,-1,0,unknown,no
56,admin.,divorced,secondary,no,-955.5,yes,no,cellular,8,may,218,1,172,1,failure,no
47,housemaid,married,tertiary,no,249.0,yes,no,cellular,12,may,132,1,-1,0,unknown,no
44,entrepreneur,married,secondary,no,682.5,yes,no,cellular,20,nov,88,1,-1,0,unknown,no
47,entrepreneur,married,secondary,no,0.0,yes,yes,cellular,6,may,160,2,-1,0,unknown,no
36,blue-collar,married,secondary,no,4662.0,yes,no,unknown,13,may,481,3,-1,0,unknown,no
62,retired,married,secondary,no,2247.0,yes,no,cellular,30,jul,1078,11,-1,0,unknown,no
41,technician,single,secondary,no,0.0,yes,no,cellular,31,jul,16,34,-1,0,unknown,no
47,management,single,secondary,no,352.5,no,no,unknown,11,jun,27,2,-1,0,unknown,no
43,management,single,tertiary,no,558.0,yes,yes,cellular,6,may,155,1,-1,0,unknown,no
81,retired,married,secondary,no,2544.0,no,no,cellular,6,oct,486,1,-1,0,unknown,yes
69,retired,married,secondary,no,3594.0,no,no,cellular,27,aug,1040,6,-1,0,unknown,yes
42,services,married,secondary,no,0.0,yes,yes,unknown,7,may,255,2,-1,0,unknown,no
42,admin.,married,secondary,no,771.0,yes,no,unknown,8,may,459,1,-1,0,unknown,no
38,retired,divorced,secondary,no,676.5,yes,no,cellular,13,may,302,1,301,1,success,yes
39,blue-collar,married,unknown,no,202.5,yes,no,unknown,23,may,150,6,-1,0,unknown,no
42,management,single,secondary,no,2422.5,yes,no,cellular,21,nov,164,3,-1,0,unknown,no
47,retired,single,secondary,no,7536.0,no,yes,cellular,25,jul,661,4,-1,0,unknown,yes
67,retired,divorced,primary,no,909.0,no,no,cellular,4,may,227,2,-1,0,unknown,no
42,blue-collar,married,secondary,no,225.0,yes,no,unknown,9,may,1178,4,-1,0,unknown,no
45,blue-collar,divorced,secondary,no,2688.0,yes,no,cellular,31,jul,630,6,-1,0,unknown,yes
42,technician,single,secondary,no,102.0,no,yes,cellular,20,aug,237,4,-1,0,unknown,no
75,retired,married,secondary,no,3.0,no,no,cellular,14,apr,450,1,-1,0,unknown,yes
44,admin.,married,tertiary,no,331.5,yes,no,unknown,8,may,185,4,-1,0,unknown,no
41,retired,single,tertiary,no,1194.0,no,yes,cellular,21,nov,150,1,-1,0,unknown,no
44,management,married,tertiary,no,6.0,yes,no,cellular,31,jul,33,39,-1,0,unknown,no
58,technician,married,secondary,no,211.5,yes,yes,unknown,6,may,424,1,-1,0,unknown,no
48,blue-collar,married,secondary,no,0.0,yes,yes,unknown,20,may,165,2,-1,0,unknown,no
40,blue-collar,married,secondary,no,2704.5,yes,no,unknown,20,may,29,1,-1,0,unknown,no
59,admin.,married,tertiary,no,12619.5,no,no,cellular,19,aug,131,6,-1,0,unknown,no
42,management,single,tertiary,no,445.5,no,no,cellular,13,aug,225,2,-1,0,unknown,no
38,services,single,secondary,no,193.5,yes,no,cellular,18,may,32,2,-1,0,unknown,no
47,retired,married,secondary,no,297.0,yes,no,cellular,13,may,156,5,369,2,failure,no
42,management,single,tertiary,no,705.0,no,no,cellular,19,aug,286,2,-1,0,unknown,no
32,retired,single,secondary,no,277.5,no,no,cellular,8,jul,153,1,-1,0,unknown,yes
60,technician,married,secondary,no,0.0,yes,no,cellular,17,nov,114,4,168,2,failure,no
56,blue-collar,divorced,primary,no,537.0,no,no,unknown,17,jun,259,2,-1,0,unknown,no
40,retired,married,tertiary,no,211.5,no,no,cellular,29,jan,166,2,-1,0,unknown,no
49,management,married,primary,no,2623.5,yes,no,unknown,29,may,46,1,-1,0,unknown,no
62,blue-collar,married,secondary,no,465.0,yes,no,unknown,28,may,211,4,-1,0,unknown,no
42,retired,married,tertiary,no,2338.5,yes,yes,cellular,14,aug,144,7,-1,0,unknown,no
59,blue-collar,married,primary,no,1224.0,yes,no,cellular,17,apr,76,1,260,7,failure,no
52,blue-collar,married,secondary,no,1047.0,no,no,unknown,5,jun,729,2,-1,0,unknown,no
57,retired,married,tertiary,no,5766.0,yes,no,cellular,20,nov,256,4,-1,0,unknown,no
66,management,married,secondary,no,25.5,yes,no,cellular,15,jul,123,4,-1,0,unknown,no
54,blue-collar,divorced,secondary,no,-333.0,yes,no,unknown,27,may,112,3,-1,0,unknown,no
52,blue-collar,married,secondary,no,390.0,yes,no,telephone,31,jul,175,2,-1,0,unknown,no
53,management,divorced,tertiary,no,721.5,yes,no,cellular,3,jun,187,1,20,1,other,yes
52,services,married,secondary,no,1105.5,yes,no,unknown,14,may,762,2,-1,0,unknown,no
55,blue-collar,married,primary,no,205.5,yes,yes,unknown,16,may,187,19,-1,0,unknown,no
40,services,single,secondary,no,1089.0,yes,yes,cellular,30,jul,109,3,-1,0,unknown,no
39,management,single,tertiary,yes,-2491.5,no,yes,cellular,29,jul,95,6,-1,0,unknown,no
36,services,single,secondary,yes,111.0,no,no,cellular,8,jul,362,1,-1,0,unknown,no
40,retired,married,secondary,no,4017.0,yes,no,cellular,18,may,23,5,-1,0,unknown,no
46,blue-collar,married,secondary,no,4161.0,yes,no,cellular,16,apr,172,1,-1,0,unknown,no
56,retired,divorced,secondary,no,11067.0,no,no,cellular,18,nov,466,1,-1,0,unknown,no
55,retired,divorced,tertiary,no,853.5,yes,no,cellular,14,may,228,1,-1,0,unknown,no
43,technician,single,tertiary,no,5659.5,no,no,cellular,26,aug,124,4,-1,0,unknown,no
45,management,single,tertiary,no,1488.0,no,yes,cellular,1,sep,238,1,-1,0,unknown,yes
42,retired,single,tertiary,no,35494.5,yes,no,cellular,21,nov,103,2,-1,0,unknown,no
71,management,married,unknown,no,396.0,no,no,telephone,29,jul,270,1,178,1,success,yes
55,management,married,tertiary,no,1939.5,no,no,telephone,16,jul,188,3,-1,0,unknown,no
43,management,married,tertiary,no,8688.0,yes,no,cellular,18,may,55,2,-1,0,unknown,no
44,management,single,tertiary,no,4866.0,no,no,cellular,18,nov,131,2,-1,0,unknown,no
60,services,divorced,secondary,no,933.0,yes,no,cellular,14,may,93,3,-1,0,unknown,no
40,services,single,secondary,no,628.5,yes,no,cellular,12,may,300,3,-1,0,unknown,no
39,blue-collar,single,secondary,no,1362.0,yes,no,unknown,20,jun,1663,1,-1,0,unknown,yes
42,retired,married,secondary,no,279.0,no,no,unknown,7,may,418,2,-1,0,unknown,no
45,services,married,unknown,no,2902.5,yes,no,cellular,17,apr,97,2,318,2,other,no
46,technician,married,secondary,no,1978.5,yes,no,unknown,12,jun,264,1,-1,0,unknown,no
40,blue-collar,single,secondary,no,244.5,yes,yes,cellular,23,jul,123,2,-1,0,unknown,no
50,technician,married,secondary,no,88.5,yes,no,unknown,30,jun,322,3,-1,0,unknown,no
63,blue-collar,married,secondary,no,32283.0,no,no,cellular,20,nov,83,3,149,4,failure,no
36,services,married,secondary,no,298.5,no,no,cellular,24,jul,139,6,-1,0,unknown,no
51,entrepreneur,married,secondary,no,0.0,yes,yes,cellular,21,nov,12,5,190,1,failure,no
38,unemployed,single,secondary,no,24.0,no,no,cellular,12,aug,119,4,-1,0,unknown,no
36,blue-collar,single,secondary,no,987.0,no,yes,telephone,23,jul,34,4,-1,0,unknown,no
50,blue-collar,married,primary,no,90.0,no,no,cellular,20,nov,325,2,-1,0,unknown,no
47,retired,single,tertiary,no,381.0,no,no,cellular,19,oct,120,1,-1,0,unknown,no
66,services,married,secondary,no,1057.5,yes,no,unknown,29,may,151,2,-1,0,unknown,no
46,technician,married,secondary,no,-268.5,yes,no,cellular,17,jul,144,1,-1,0,unknown,no
63,blue-collar,married,primary,no,57.0,no,yes,cellular,15,jul,321,5,-1,0,unknown,no
45,admin.,single,tertiary,no,3933.0,no,no,cellular,15,jul,374,5,-1,0,unknown,no
39,blue-collar,married,secondary,no,445.5,yes,no,cellular,17,apr,240,2,-1,0,unknown,no
40,retired,single,secondary,no,11805.0,yes,no,cellular,28,aug,82,7,-1,0,unknown,no
34,student,single,secondary,no,573.0,no,no,cellular,13,nov,256,2,92,3,failure,yes
52,retired,married,primary,no,2320.5,yes,yes,unknown,27,may,272,3,-1,0,unknown,no
45,technician,married,tertiary,no,589.5,no,no,cellular,29,aug,150,2,-1,0,unknown,no
48,services,married,secondary,no,754.5,no,no,unknown,20,jun,13,4,-1,0,unknown,no
69,retired,single,secondary,no,45.0,yes,no,unknown,5,may,514,1,-1,0,unknown,no
66,retired,married,primary,yes,-382.5,yes,no,telephone,11,may,9,5,-1,0,unknown,no
64,management,married,tertiary,no,18.0,no,no,telephone,31,jul,77,4,-1,0,unknown,no
39,technician,single,tertiary,no,274.5,yes,yes,cellular,6,may,64,1,343,2,failure,no
45,management,married,tertiary,no,0.0,no,no,cellular,17,jul,127,5,-1,0,unknown,no
59,admin.,single,tertiary,no,342.0,yes,no,cellular,2,mar,368,1,-1,0,unknown,yes
68,retired,divorced,primary,no,3807.0,yes,no,cellular,19,nov,680,2,111,6,failure,yes
41,retired,single,tertiary,no,460.5,no,no,cellular,21,nov,86,2,-1,0,unknown,no
51,unemployed,divorced,secondary,no,1921.5,no,no,cellular,31,jul,45,3,-1,0,unknown,no
51,technician,divorced,secondary,no,804.0,yes,no,unknown,15,may,76,3,-1,0,unknown,no
60,management,married,tertiary,no,621.0,yes,no,cellular,3,apr,707,1,302,3,failure,yes
46,technician,divorced,secondary,no,613.5,yes,no,unknown,20,may,25,1,-1,0,unknown,no
41,self-employed,married,secondary,no,196.5,yes,no,cellular,13,may,294,1,370,1,failure,no
66,retired,married,tertiary,no,996.0,no,yes,cellular,18,nov,71,1,-1,0,unknown,no
56,unemployed,married,secondary,no,3025.5,yes,no,cellular,19,nov,161,1,-1,0,unknown,no
43,retired,married,tertiary,no,124.5,yes,no,cellular,21,nov,70,2,-1,0,unknown,no
33,technician,single,secondary,no,6.0,yes,no,cellular,8,may,763,1,-1,0,unknown,yes
52,blue-collar,married,primary,no,31.5,yes,no,cellular,13,may,383,5,288,11,other,no
45,management,married,tertiary,no,115.5,no,no,cellular,12,aug,69,4,-1,0,unknown,no
49,blue-collar,divorced,secondary,no,618.0,no,no,unknown,28,may,210,1,-1,0,unknown,no
60,housemaid,married,tertiary,no,7890.0,yes,no,cellular,24,jul,51,2,-1,0,unknown,no
49,self-employed,married,secondary,no,46.5,yes,no,unknown,23,may,146,4,-1,0,unknown,no
53,self-employed,married,secondary,no,156.0,no,no,unknown,17,jun,332,1,-1,0,unknown,no
59,self-employed,married,tertiary,no,898.5,no,no,cellular,12,aug,174,1,-1,0,unknown,no
33,admin.,single,secondary,no,7.5,yes,no,unknown,13,may,93,1,-1,0,unknown,no
61,blue-collar,married,secondary,no,385.5,no,no,cellular,8,aug,453,4,-1,0,unknown,no
43,management,single,tertiary,no,2385.0,no,no,cellular,29,jan,57,1,-1,0,unknown,no
46,retired,married,secondary,no,442.5,no,no,cellular,12,aug,129,6,-1,0,unknown,no
69,self-employed,married,secondary,no,1117.5,no,no,cellular,26,aug,168,9,-1,0,unknown,no
55,retired,married,unknown,no,1227.0,yes,no,unknown,30,may,343,3,-1,0,unknown,no
57,management,married,tertiary,no,5257.5,no,no,cellular,17,nov,434,2,-1,0,unknown,yes
63,management,divorced,tertiary,no,22.5,no,no,cellular,28,aug,76,5,-1,0,unknown,no
68,admin.,divorced,secondary,no,4587.0,yes,no,telephone,11,may,114,1,368,1,failure,no
46,blue-collar,married,secondary,no,111.0,yes,no,cellular,8,may,168,2,-1,0,unknown,no
39,technician,single,tertiary,no,0.0,yes,no,unknown,7,may,104,2,-1,0,unknown,no
41,technician,divorced,secondary,no,517.5,yes,no,cellular,5,may,318,3,-1,0,unknown,no
59,management,divorced,tertiary,no,13989.0,yes,no,unknown,3,jun,166,1,-1,0,unknown,no
61,technician,divorced,secondary,no,196.5,yes,no,cellular,18,nov,193,1,-1,0,unknown,no
58,technician,divorced,secondary,no,252.0,yes,yes,cellular,15,may,100,2,361,1,other,no
61,management,single,tertiary,no,0.0,yes,no,unknown,30,may,164,2,-1,0,unknown,no
51,blue-collar,married,primary,no,522.0,yes,no,unknown,14,may,423,2,-1,0,unknown,no
47,retired,married,secondary,no,4762.5,yes,no,unknown,20,may,168,1,-1,0,unknown,no
41,retired,single,secondary,no,5250.0,yes,no,cellular,19,nov,347,1,-1,0,unknown,no
48,retired,married,secondary,no,1132.5,yes,no,cellular,25,may,531,1,97,1,success,no
54,retired,married,tertiary,no,-900.0,yes,no,cellular,18,aug,360,1,-1,0,unknown,no
44,management,married,secondary,no,84.0,yes,no,cellular,20,nov,311,3,183,1,failure,no
51,retired,single,primary,no,0.0,no,no,cellular,8,may,239,1,368,2,failure,no
64,retired,married,primary,no,463.5,no,no,cellular,13,aug,969,2,-1,0,unknown,yes
38,admin.,single,tertiary,no,6.0,no,no,unknown,4,jun,148,11,-1,0,unknown,no
50,unemployed,single,tertiary,no,11952.0,no,no,cellular,2,jun,596,1,-1,0,unknown,yes
